"Plot Title: TO11-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10603883, SEN S/N: 10603883, LBL: C)","Intensity, Lux (LGR S/N: 10603883, SEN S/N: 10603883, LBL: Lux)","Coupler Attached (LGR S/N: 10603883)","Host Connected (LGR S/N: 10603883)","Stopped (LGR S/N: 10603883)","End Of File (LGR S/N: 10603883)"
467,11/08/17 07:00:00 PM,3.049,0.0,,,,
468,11/08/17 10:00:00 PM,3.261,0.0,,,,
469,11/09/17 01:00:00 AM,3.472,0.0,,,,
470,11/09/17 04:00:00 AM,3.261,0.0,,,,
471,11/09/17 07:00:00 AM,3.261,0.0,,,,
472,11/09/17 10:00:00 AM,3.788,1011.8,,,,
473,11/09/17 01:00:00 PM,4.831,398.3,,,,
474,11/09/17 04:00:00 PM,4.727,258.3,,,,
475,11/09/17 07:00:00 PM,4.102,0.0,,,,
476,11/09/17 10:00:00 PM,3.788,0.0,,,,
477,11/10/17 01:00:00 AM,3.472,0.0,,,,
478,11/10/17 04:00:00 AM,3.049,0.0,,,,
479,11/10/17 07:00:00 AM,2.837,0.0,,,,
480,11/10/17 10:00:00 AM,3.683,1280.9,,,,
481,11/10/17 01:00:00 PM,5.757,2066.7,,,,
482,11/10/17 04:00:00 PM,6.064,818.1,,,,
483,11/10/17 07:00:00 PM,5.037,0.0,,,,
484,11/10/17 10:00:00 PM,4.415,0.0,,,,
485,11/11/17 01:00:00 AM,3.578,0.0,,,,
486,11/11/17 04:00:00 AM,3.049,0.0,,,,
487,11/11/17 07:00:00 AM,2.517,0.0,,,,
488,11/11/17 10:00:00 AM,3.788,624.3,,,,
489,11/11/17 01:00:00 PM,6.674,2066.7,,,,
490,11/11/17 04:00:00 PM,6.775,1022.6,,,,
491,11/11/17 07:00:00 PM,5.244,0.0,,,,
492,11/11/17 10:00:00 PM,4.519,0.0,,,,
493,11/12/17 01:00:00 AM,4.727,0.0,,,,
494,11/12/17 04:00:00 AM,4.727,0.0,,,,
495,11/12/17 07:00:00 AM,4.727,0.0,,,,
496,11/12/17 10:00:00 AM,5.552,1216.3,,,,
497,11/12/17 01:00:00 PM,6.978,1980.6,,,,
498,11/12/17 04:00:00 PM,7.782,1087.2,,,,
499,11/12/17 07:00:00 PM,6.064,0.0,,,,
500,11/12/17 10:00:00 PM,5.552,0.0,,,,
501,11/13/17 01:00:00 AM,5.450,0.0,,,,
502,11/13/17 04:00:00 AM,6.877,0.0,,,,
503,11/13/17 07:00:00 AM,5.552,0.0,,,,
504,11/13/17 10:00:00 AM,5.244,624.3,,,,
505,11/13/17 01:00:00 PM,5.655,3788.9,,,,
506,11/13/17 04:00:00 PM,5.552,1097.9,,,,
507,11/13/17 07:00:00 PM,4.934,0.0,,,,
508,11/13/17 10:00:00 PM,4.415,0.0,,,,
509,11/14/17 01:00:00 AM,4.207,0.0,,,,
510,11/14/17 04:00:00 AM,4.102,0.0,,,,
511,11/14/17 07:00:00 AM,3.578,0.0,,,,
512,11/14/17 10:00:00 AM,3.472,527.4,,,,
513,11/14/17 01:00:00 PM,5.450,1280.9,,,,
514,11/14/17 04:00:00 PM,5.962,1270.1,,,,
515,11/14/17 07:00:00 PM,4.519,0.0,,,,
516,11/14/17 10:00:00 PM,4.207,0.0,,,,
517,11/15/17 01:00:00 AM,4.831,0.0,,,,
518,11/15/17 04:00:00 AM,5.244,0.0,,,,
519,11/15/17 07:00:00 AM,5.244,0.0,,,,
520,11/15/17 10:00:00 AM,4.934,150.7,,,,
521,11/15/17 01:00:00 PM,4.519,312.2,,,,
522,11/15/17 04:00:00 PM,4.311,333.7,,,,
523,11/15/17 07:00:00 PM,3.578,0.0,,,,
524,11/15/17 10:00:00 PM,3.367,0.0,,,,
525,11/16/17 01:00:00 AM,3.472,0.0,,,,
526,11/16/17 04:00:00 AM,3.155,0.0,,,,
527,11/16/17 07:00:00 AM,2.837,0.0,,,,
528,11/16/17 10:00:00 AM,3.049,419.8,,,,
529,11/16/17 01:00:00 PM,4.102,2066.7,,,,
530,11/16/17 04:00:00 PM,3.998,312.2,,,,
531,11/16/17 07:00:00 PM,2.730,0.0,,,,
532,11/16/17 10:00:00 PM,2.624,0.0,,,,
533,11/17/17 01:00:00 AM,2.730,0.0,,,,
534,11/17/17 04:00:00 AM,2.730,0.0,,,,
535,11/17/17 07:00:00 AM,2.730,0.0,,,,
536,11/17/17 10:00:00 AM,3.049,742.7,,,,
537,11/17/17 01:00:00 PM,5.244,2927.8,,,,
538,11/17/17 04:00:00 PM,4.623,656.6,,,,
539,11/17/17 07:00:00 PM,3.261,0.0,,,,
540,11/17/17 10:00:00 PM,3.049,0.0,,,,
541,11/18/17 01:00:00 AM,2.943,0.0,,,,
542,11/18/17 04:00:00 AM,2.943,0.0,,,,
543,11/18/17 07:00:00 AM,2.624,0.0,,,,
544,11/18/17 10:00:00 AM,3.049,1313.2,,,,
545,11/18/17 01:00:00 PM,4.207,807.3,,,,
546,11/18/17 04:00:00 PM,3.578,592.0,,,,
547,11/18/17 07:00:00 PM,2.837,0.0,,,,
548,11/18/17 10:00:00 PM,2.088,0.0,,,,
549,11/19/17 01:00:00 AM,1.439,0.0,,,,
550,11/19/17 04:00:00 AM,0.784,0.0,,,,
551,11/19/17 07:00:00 AM,0.784,0.0,,,,
552,11/19/17 10:00:00 AM,1.221,409.0,,,,
553,11/19/17 01:00:00 PM,3.998,2669.5,,,,
554,11/19/17 04:00:00 PM,4.519,656.6,,,,
555,11/19/17 07:00:00 PM,4.207,0.0,,,,
556,11/19/17 10:00:00 PM,5.244,0.0,,,,
557,11/20/17 01:00:00 AM,6.064,0.0,,,,
558,11/20/17 04:00:00 AM,6.573,0.0,,,,
559,11/20/17 07:00:00 AM,6.978,0.0,,,,
560,11/20/17 10:00:00 AM,6.775,193.8,,,,
561,11/20/17 01:00:00 PM,6.877,3961.1,,,,
562,11/20/17 04:00:00 PM,6.370,516.7,,,,
563,11/20/17 07:00:00 PM,4.311,0.0,,,,
564,11/20/17 10:00:00 PM,3.049,0.0,,,,
565,11/21/17 01:00:00 AM,2.410,0.0,,,,
566,11/21/17 04:00:00 AM,3.155,0.0,,,,
567,11/21/17 07:00:00 AM,5.244,0.0,,,,
568,11/21/17 10:00:00 AM,7.179,247.6,,,,
569,11/21/17 01:00:00 PM,8.182,452.1,,,,
570,11/21/17 04:00:00 PM,9.176,549.0,,,,
571,11/21/17 07:00:00 PM,10.161,0.0,,,,
572,11/21/17 10:00:00 PM,10.259,0.0,,,,
573,11/22/17 01:00:00 AM,9.866,0.0,,,,
574,11/22/17 04:00:00 AM,9.472,0.0,,,,
575,11/22/17 07:00:00 AM,9.275,0.0,,,,
576,11/22/17 10:00:00 AM,9.275,204.5,,,,
577,11/22/17 01:00:00 PM,10.357,893.4,,,,
578,11/22/17 04:00:00 PM,10.748,1054.9,,,,
579,11/22/17 07:00:00 PM,10.357,0.0,,,,
580,11/22/17 10:00:00 PM,10.161,0.0,,,,
581,11/23/17 01:00:00 AM,10.651,0.0,,,,
582,11/23/17 04:00:00 AM,11.236,0.0,,,,
583,11/23/17 07:00:00 AM,10.651,0.0,,,,
584,11/23/17 10:00:00 AM,10.063,183.0,,,,
585,11/23/17 01:00:00 PM,9.373,678.1,,,,
586,11/23/17 04:00:00 PM,7.782,850.4,,,,
587,11/23/17 07:00:00 PM,6.877,0.0,,,,
588,11/23/17 10:00:00 PM,6.573,0.0,,,,
589,11/24/17 01:00:00 AM,6.370,0.0,,,,
590,11/24/17 04:00:00 AM,5.655,0.0,,,,
591,11/24/17 07:00:00 AM,4.623,0.0,,,,
592,11/24/17 10:00:00 AM,4.934,1808.3,,,,
593,11/24/17 01:00:00 PM,6.064,1356.3,,,,
594,11/24/17 04:00:00 PM,6.674,1636.1,,,,
595,11/24/17 07:00:00 PM,5.450,0.0,,,,
596,11/24/17 10:00:00 PM,4.831,0.0,,,,
597,11/25/17 01:00:00 AM,3.998,0.0,,,,
598,11/25/17 04:00:00 AM,3.472,0.0,,,,
599,11/25/17 07:00:00 AM,3.578,0.0,,,,
600,11/25/17 10:00:00 AM,4.519,1162.5,,,,
601,11/25/17 01:00:00 PM,6.674,2583.4,,,,
602,11/25/17 04:00:00 PM,6.370,172.2,,,,
603,11/25/17 07:00:00 PM,6.471,0.0,,,,
604,11/25/17 10:00:00 PM,7.179,0.0,,,,
605,11/26/17 01:00:00 AM,8.082,0.0,,,,
606,11/26/17 04:00:00 AM,8.581,0.0,,,,
607,11/26/17 07:00:00 AM,8.978,0.0,,,,
608,11/26/17 10:00:00 AM,8.978,505.9,,,,
609,11/26/17 01:00:00 PM,9.077,2238.9,,,,
610,11/26/17 04:00:00 PM,4.415,215.3,,,,
611,11/26/17 07:00:00 PM,4.415,0.0,,,,
612,11/26/17 10:00:00 PM,3.998,0.0,,,,
613,11/27/17 01:00:00 AM,3.893,0.0,,,,
614,11/27/17 04:00:00 AM,3.893,0.0,,,,
615,11/27/17 07:00:00 AM,3.893,0.0,,,,
616,11/27/17 10:00:00 AM,4.102,850.4,,,,
617,11/27/17 01:00:00 PM,5.962,4994.5,,,,
618,11/27/17 04:00:00 PM,4.831,1076.4,,,,
619,11/27/17 07:00:00 PM,3.998,0.0,,,,
620,11/27/17 10:00:00 PM,3.155,0.0,,,,
621,11/28/17 01:00:00 AM,3.472,0.0,,,,
622,11/28/17 04:00:00 AM,3.683,0.0,,,,
623,11/28/17 07:00:00 AM,3.788,0.0,,,,
624,11/28/17 10:00:00 AM,4.311,333.7,,,,
625,11/28/17 01:00:00 PM,4.831,688.9,,,,
626,11/28/17 04:00:00 PM,3.788,269.1,,,,
627,11/28/17 07:00:00 PM,3.683,0.0,,,,
628,11/28/17 10:00:00 PM,3.683,0.0,,,,
629,11/29/17 01:00:00 AM,3.683,0.0,,,,
630,11/29/17 04:00:00 AM,3.578,0.0,,,,
631,11/29/17 07:00:00 AM,3.578,0.0,,,,
632,11/29/17 10:00:00 AM,3.049,473.6,,,,
633,11/29/17 01:00:00 PM,3.578,2927.8,,,,
634,11/29/17 04:00:00 PM,3.893,624.3,,,,
635,11/29/17 07:00:00 PM,3.049,0.0,,,,
636,11/29/17 10:00:00 PM,2.837,0.0,,,,
637,11/30/17 01:00:00 AM,3.049,0.0,,,,
638,11/30/17 04:00:00 AM,2.943,0.0,,,,
639,11/30/17 07:00:00 AM,3.261,0.0,,,,
640,11/30/17 10:00:00 AM,3.578,204.5,,,,
641,11/30/17 01:00:00 PM,3.998,505.9,,,,
642,11/30/17 04:00:00 PM,4.934,947.2,,,,
643,11/30/17 07:00:00 PM,4.415,0.0,,,,
644,11/30/17 10:00:00 PM,3.998,0.0,,,,
645,12/01/17 01:00:00 AM,2.837,0.0,,,,
646,12/01/17 04:00:00 AM,2.303,0.0,,,,
647,12/01/17 07:00:00 AM,1.764,0.0,,,,
648,12/01/17 10:00:00 AM,1.764,667.4,,,,
649,12/01/17 01:00:00 PM,3.998,2411.1,,,,
650,12/01/17 04:00:00 PM,4.207,409.0,,,,
651,12/01/17 07:00:00 PM,3.683,0.0,,,,
652,12/01/17 10:00:00 PM,3.261,0.0,,,,
653,12/02/17 01:00:00 AM,3.155,0.0,,,,
654,12/02/17 04:00:00 AM,3.049,0.0,,,,
655,12/02/17 07:00:00 AM,2.943,0.0,,,,
656,12/02/17 10:00:00 AM,3.367,1894.5,,,,
657,12/02/17 01:00:00 PM,4.311,1356.3,,,,
658,12/02/17 04:00:00 PM,4.207,549.0,,,,
659,12/02/17 07:00:00 PM,3.261,0.0,,,,
660,12/02/17 10:00:00 PM,2.943,0.0,,,,
661,12/03/17 01:00:00 AM,2.943,0.0,,,,
662,12/03/17 04:00:00 AM,1.439,0.0,,,,
663,12/03/17 07:00:00 AM,1.112,0.0,,,,
664,12/03/17 10:00:00 AM,1.330,635.1,,,,
665,12/03/17 01:00:00 PM,2.730,2669.5,,,,
666,12/03/17 04:00:00 PM,2.410,796.5,,,,
667,12/03/17 07:00:00 PM,2.088,0.0,,,,
668,12/03/17 10:00:00 PM,1.548,0.0,,,,
669,12/04/17 01:00:00 AM,0.784,0.0,,,,
670,12/04/17 04:00:00 AM,1.330,0.0,,,,
671,12/04/17 07:00:00 AM,0.674,0.0,,,,
672,12/04/17 10:00:00 AM,0.893,1001.0,,,,
673,12/04/17 01:00:00 PM,1.221,333.7,,,,
674,12/04/17 04:00:00 PM,1.003,366.0,,,,
675,12/04/17 07:00:00 PM,1.112,0.0,,,,
676,12/04/17 10:00:00 PM,1.112,0.0,,,,
677,12/05/17 01:00:00 AM,0.893,0.0,,,,
678,12/05/17 04:00:00 AM,0.453,0.0,,,,
679,12/05/17 07:00:00 AM,0.343,0.0,,,,
680,12/05/17 10:00:00 AM,0.453,409.0,,,,
681,12/05/17 01:00:00 PM,0.563,236.8,,,,
682,12/05/17 04:00:00 PM,0.674,183.0,,,,
683,12/05/17 07:00:00 PM,0.674,0.0,,,,
684,12/05/17 10:00:00 PM,0.674,0.0,,,,
685,12/06/17 01:00:00 AM,0.674,0.0,,,,
686,12/06/17 04:00:00 AM,0.784,0.0,,,,
687,12/06/17 07:00:00 AM,0.784,0.0,,,,
688,12/06/17 10:00:00 AM,0.893,183.0,,,,
689,12/06/17 01:00:00 PM,1.112,226.0,,,,
690,12/06/17 04:00:00 PM,1.221,172.2,,,,
691,12/06/17 07:00:00 PM,1.439,0.0,,,,
692,12/06/17 10:00:00 PM,1.656,0.0,,,,
693,12/07/17 01:00:00 AM,1.548,0.0,,,,
694,12/07/17 04:00:00 AM,1.656,0.0,,,,
695,12/07/17 07:00:00 AM,1.764,0.0,,,,
696,12/07/17 10:00:00 AM,1.980,172.2,,,,
697,12/07/17 01:00:00 PM,2.303,215.3,,,,
698,12/07/17 04:00:00 PM,2.517,161.5,,,,
699,12/07/17 07:00:00 PM,2.410,0.0,,,,
700,12/07/17 10:00:00 PM,2.410,0.0,,,,
701,12/08/17 01:00:00 AM,2.303,0.0,,,,
702,12/08/17 04:00:00 AM,2.195,0.0,,,,
703,12/08/17 07:00:00 AM,2.195,0.0,,,,
704,12/08/17 10:00:00 AM,2.195,301.4,,,,
705,12/08/17 01:00:00 PM,2.943,452.1,,,,
706,12/08/17 04:00:00 PM,2.943,183.0,,,,
707,12/08/17 07:00:00 PM,3.155,0.0,,,,
708,12/08/17 10:00:00 PM,2.943,0.0,,,,
709,12/09/17 01:00:00 AM,2.837,0.0,,,,
710,12/09/17 04:00:00 AM,2.943,0.0,,,,
711,12/09/17 07:00:00 AM,2.730,0.0,,,,
712,12/09/17 10:00:00 AM,2.730,183.0,,,,
713,12/09/17 01:00:00 PM,3.155,258.3,,,,
714,12/09/17 04:00:00 PM,3.472,247.6,,,,
715,12/09/17 07:00:00 PM,3.367,0.0,,,,
716,12/09/17 10:00:00 PM,3.261,0.0,,,,
717,12/10/17 01:00:00 AM,3.155,0.0,,,,
718,12/10/17 04:00:00 AM,3.261,0.0,,,,
719,12/10/17 07:00:00 AM,3.049,0.0,,,,
720,12/10/17 10:00:00 AM,2.943,409.0,,,,
721,12/10/17 01:00:00 PM,3.367,484.4,,,,
722,12/10/17 04:00:00 PM,3.683,312.2,,,,
723,12/10/17 07:00:00 PM,3.261,0.0,,,,
724,12/10/17 10:00:00 PM,3.049,0.0,,,,
725,12/11/17 01:00:00 AM,2.517,0.0,,,,
726,12/11/17 04:00:00 AM,2.303,0.0,,,,
727,12/11/17 07:00:00 AM,1.872,0.0,,,,
728,12/11/17 10:00:00 AM,1.872,172.2,,,,
729,12/11/17 01:00:00 PM,2.624,215.3,,,,
730,12/11/17 04:00:00 PM,3.049,161.5,,,,
731,12/11/17 07:00:00 PM,2.943,0.0,,,,
732,12/11/17 10:00:00 PM,2.410,0.0,,,,
733,12/12/17 01:00:00 AM,1.980,0.0,,,,
734,12/12/17 04:00:00 AM,1.764,0.0,,,,
735,12/12/17 07:00:00 AM,1.548,0.0,,,,
736,12/12/17 10:00:00 AM,2.517,850.4,,,,
737,12/12/17 01:00:00 PM,4.934,2669.5,,,,
738,12/12/17 04:00:00 PM,4.934,602.8,,,,
739,12/12/17 07:00:00 PM,3.367,0.0,,,,
740,12/12/17 10:00:00 PM,3.261,0.0,,,,
741,12/13/17 01:00:00 AM,3.472,0.0,,,,
742,12/13/17 04:00:00 AM,3.049,0.0,,,,
743,12/13/17 07:00:00 AM,1.872,0.0,,,,
744,12/13/17 10:00:00 AM,1.548,172.2,,,,
745,12/13/17 01:00:00 PM,1.980,312.2,,,,
746,12/13/17 04:00:00 PM,2.730,376.7,,,,
747,12/13/17 07:00:00 PM,2.303,0.0,,,,
748,12/13/17 10:00:00 PM,1.980,0.0,,,,
749,12/14/17 01:00:00 AM,2.195,0.0,,,,
750,12/14/17 04:00:00 AM,2.624,0.0,,,,
751,12/14/17 07:00:00 AM,2.837,0.0,,,,
752,12/14/17 10:00:00 AM,2.410,366.0,,,,
753,12/14/17 01:00:00 PM,4.207,656.6,,,,
754,12/14/17 04:00:00 PM,4.311,301.4,,,,
755,12/14/17 07:00:00 PM,3.683,0.0,,,,
756,12/14/17 10:00:00 PM,2.837,0.0,,,,
757,12/15/17 01:00:00 AM,2.410,0.0,,,,
758,12/15/17 04:00:00 AM,2.624,0.0,,,,
759,12/15/17 07:00:00 AM,3.367,0.0,,,,
760,12/15/17 10:00:00 AM,3.472,301.4,,,,
761,12/15/17 01:00:00 PM,4.207,559.7,,,,
762,12/15/17 04:00:00 PM,4.623,592.0,,,,
763,12/15/17 07:00:00 PM,3.998,0.0,,,,
764,12/15/17 10:00:00 PM,3.472,0.0,,,,
765,12/16/17 01:00:00 AM,3.049,0.0,,,,
766,12/16/17 04:00:00 AM,3.155,0.0,,,,
767,12/16/17 07:00:00 AM,2.943,0.0,,,,
768,12/16/17 10:00:00 AM,2.837,1216.3,,,,
769,12/16/17 01:00:00 PM,3.683,958.0,,,,
770,12/16/17 04:00:00 PM,4.102,882.6,,,,
771,12/16/17 07:00:00 PM,3.261,0.0,,,,
772,12/16/17 10:00:00 PM,2.943,0.0,,,,
773,12/17/17 01:00:00 AM,2.943,0.0,,,,
774,12/17/17 04:00:00 AM,3.049,0.0,,,,
775,12/17/17 07:00:00 AM,3.261,0.0,,,,
776,12/17/17 10:00:00 AM,3.578,333.7,,,,
777,12/17/17 01:00:00 PM,4.415,505.9,,,,
778,12/17/17 04:00:00 PM,4.934,301.4,,,,
779,12/17/17 07:00:00 PM,4.831,0.0,,,,
780,12/17/17 10:00:00 PM,5.037,0.0,,,,
781,12/18/17 01:00:00 AM,4.727,0.0,,,,
782,12/18/17 04:00:00 AM,5.244,0.0,,,,
783,12/18/17 07:00:00 AM,5.757,0.0,,,,
784,12/18/17 10:00:00 AM,5.962,118.4,,,,
785,12/18/17 01:00:00 PM,5.757,742.7,,,,
786,12/18/17 04:00:00 PM,4.415,462.9,,,,
787,12/18/17 07:00:00 PM,3.683,0.0,,,,
788,12/18/17 10:00:00 PM,3.049,0.0,,,,
789,12/19/17 01:00:00 AM,3.155,0.0,,,,
790,12/19/17 04:00:00 AM,4.102,0.0,,,,
791,12/19/17 07:00:00 AM,4.727,0.0,,,,
792,12/19/17 10:00:00 AM,5.141,269.1,,,,
793,12/19/17 01:00:00 PM,5.860,785.8,,,,
794,12/19/17 04:00:00 PM,3.578,301.4,,,,
795,12/19/17 07:00:00 PM,2.837,0.0,,,,
796,12/19/17 10:00:00 PM,2.195,0.0,,,,
797,12/20/17 01:00:00 AM,0.893,0.0,,,,
798,12/20/17 04:00:00 AM,1.112,0.0,,,,
799,12/20/17 07:00:00 AM,0.784,0.0,,,,
800,12/20/17 10:00:00 AM,1.112,139.9,,,,
801,12/20/17 01:00:00 PM,1.548,1722.2,,,,
802,12/20/17 04:00:00 PM,1.656,1463.9,,,,
803,12/20/17 07:00:00 PM,0.563,0.0,,,,
804,12/20/17 10:00:00 PM,0.121,0.0,,,,
805,12/21/17 01:00:00 AM,-0.102,0.0,,,,
806,12/21/17 04:00:00 AM,-0.213,0.0,,,,
807,12/21/17 07:00:00 AM,-0.325,0.0,,,,
808,12/21/17 10:00:00 AM,-0.325,279.9,,,,
809,12/21/17 01:00:00 PM,0.343,2325.0,,,,
810,12/21/17 04:00:00 PM,0.232,688.9,,,,
811,12/21/17 07:00:00 PM,0.343,0.0,,,,
812,12/21/17 10:00:00 PM,0.453,0.0,,,,
813,12/22/17 01:00:00 AM,0.563,0.0,,,,
814,12/22/17 04:00:00 AM,0.563,0.0,,,,
815,12/22/17 07:00:00 AM,0.674,0.0,,,,
816,12/22/17 10:00:00 AM,0.563,602.8,,,,
817,12/22/17 01:00:00 PM,0.343,333.7,,,,
818,12/22/17 04:00:00 PM,0.563,193.8,,,,
819,12/22/17 07:00:00 PM,0.674,0.0,,,,
820,12/22/17 10:00:00 PM,0.784,0.0,,,,
821,12/23/17 01:00:00 AM,0.784,0.0,,,,
822,12/23/17 04:00:00 AM,0.893,0.0,,,,
823,12/23/17 07:00:00 AM,0.674,0.0,,,,
824,12/23/17 10:00:00 AM,0.343,75.3,,,,
825,12/23/17 01:00:00 PM,0.121,150.7,,,,
826,12/23/17 04:00:00 PM,0.121,75.3,,,,
827,12/23/17 07:00:00 PM,0.010,0.0,,,,
828,12/23/17 10:00:00 PM,-0.213,0.0,,,,
829,12/24/17 01:00:00 AM,-0.325,0.0,,,,
830,12/24/17 04:00:00 AM,-0.325,0.0,,,,
831,12/24/17 07:00:00 AM,-0.213,0.0,,,,
832,12/24/17 10:00:00 AM,0.121,409.0,,,,
833,12/24/17 01:00:00 PM,0.453,1151.7,,,,
834,12/24/17 04:00:00 PM,0.563,258.3,,,,
835,12/24/17 07:00:00 PM,0.563,0.0,,,,
836,12/24/17 10:00:00 PM,0.674,0.0,,,,
837,12/25/17 01:00:00 AM,0.674,0.0,,,,
838,12/25/17 04:00:00 AM,0.784,0.0,,,,
839,12/25/17 07:00:00 AM,0.784,0.0,,,,
840,12/25/17 10:00:00 AM,0.784,0.0,,,,
841,12/25/17 01:00:00 PM,0.893,236.8,,,,
842,12/25/17 04:00:00 PM,0.893,64.6,,,,
843,12/25/17 07:00:00 PM,0.893,0.0,,,,
844,12/25/17 10:00:00 PM,0.893,0.0,,,,
845,12/26/17 01:00:00 AM,0.893,0.0,,,,
846,12/26/17 04:00:00 AM,0.784,0.0,,,,
847,12/26/17 07:00:00 AM,0.674,0.0,,,,
848,12/26/17 10:00:00 AM,0.563,10.8,,,,
849,12/26/17 01:00:00 PM,0.674,43.1,,,,
850,12/26/17 04:00:00 PM,0.784,75.3,,,,
851,12/26/17 07:00:00 PM,0.784,0.0,,,,
852,12/26/17 10:00:00 PM,0.784,0.0,,,,
853,12/27/17 01:00:00 AM,0.893,0.0,,,,
854,12/27/17 04:00:00 AM,0.893,0.0,,,,
855,12/27/17 07:00:00 AM,0.893,0.0,,,,
856,12/27/17 10:00:00 AM,0.893,43.1,,,,
857,12/27/17 01:00:00 PM,0.893,86.1,,,,
858,12/27/17 04:00:00 PM,0.674,32.3,,,,
859,12/27/17 07:00:00 PM,0.563,0.0,,,,
860,12/27/17 10:00:00 PM,0.563,0.0,,,,
861,12/28/17 01:00:00 AM,0.563,0.0,,,,
862,12/28/17 04:00:00 AM,0.453,0.0,,,,
863,12/28/17 07:00:00 AM,0.563,0.0,,,,
864,12/28/17 10:00:00 AM,0.563,107.6,,,,
865,12/28/17 01:00:00 PM,0.674,376.7,,,,
866,12/28/17 04:00:00 PM,0.563,32.3,,,,
867,12/28/17 07:00:00 PM,0.453,0.0,,,,
868,12/28/17 10:00:00 PM,0.453,0.0,,,,
869,12/29/17 01:00:00 AM,0.453,0.0,,,,
870,12/29/17 04:00:00 AM,0.343,0.0,,,,
871,12/29/17 07:00:00 AM,0.232,0.0,,,,
872,12/29/17 10:00:00 AM,0.232,86.1,,,,
873,12/29/17 01:00:00 PM,0.232,247.6,,,,
874,12/29/17 04:00:00 PM,0.343,366.0,,,,
875,12/29/17 07:00:00 PM,1.112,0.0,,,,
876,12/29/17 10:00:00 PM,2.730,0.0,,,,
877,12/30/17 01:00:00 AM,2.195,0.0,,,,
878,12/30/17 04:00:00 AM,1.764,0.0,,,,
879,12/30/17 07:00:00 AM,1.656,0.0,,,,
880,12/30/17 10:00:00 AM,1.764,796.5,,,,
881,12/30/17 01:00:00 PM,3.261,3616.7,,,,
882,12/30/17 04:00:00 PM,2.410,1065.6,,,,
883,12/30/17 07:00:00 PM,0.784,0.0,,,,
884,12/30/17 10:00:00 PM,0.121,0.0,,,,
885,12/31/17 01:00:00 AM,0.121,0.0,,,,
886,12/31/17 04:00:00 AM,0.121,0.0,,,,
887,12/31/17 07:00:00 AM,0.010,0.0,,,,
888,12/31/17 10:00:00 AM,0.010,193.8,,,,
889,12/31/17 01:00:00 PM,0.121,753.5,,,,
890,12/31/17 04:00:00 PM,0.121,419.8,,,,
891,12/31/17 07:00:00 PM,0.121,0.0,,,,
892,12/31/17 10:00:00 PM,0.232,0.0,,,,
893,01/01/18 01:00:00 AM,0.232,0.0,,,,
894,01/01/18 04:00:00 AM,0.232,0.0,,,,
895,01/01/18 07:00:00 AM,0.121,0.0,,,,
896,01/01/18 10:00:00 AM,0.232,139.9,,,,
897,01/01/18 01:00:00 PM,0.453,613.5,,,,
898,01/01/18 04:00:00 PM,0.343,172.2,,,,
899,01/01/18 07:00:00 PM,0.343,0.0,,,,
900,01/01/18 10:00:00 PM,0.343,0.0,,,,
901,01/02/18 01:00:00 AM,0.343,0.0,,,,
902,01/02/18 04:00:00 AM,0.453,0.0,,,,
903,01/02/18 07:00:00 AM,0.453,0.0,,,,
904,01/02/18 10:00:00 AM,1.003,828.8,,,,
905,01/02/18 01:00:00 PM,2.837,2497.2,,,,
906,01/02/18 04:00:00 PM,3.578,1463.9,,,,
907,01/02/18 07:00:00 PM,2.730,0.0,,,,
908,01/02/18 10:00:00 PM,2.943,0.0,,,,
909,01/03/18 01:00:00 AM,2.837,0.0,,,,
910,01/03/18 04:00:00 AM,1.872,0.0,,,,
911,01/03/18 07:00:00 AM,1.439,0.0,,,,
912,01/03/18 10:00:00 AM,1.980,139.9,,,,
913,01/03/18 01:00:00 PM,2.195,236.8,,,,
914,01/03/18 04:00:00 PM,2.730,344.4,,,,
915,01/03/18 07:00:00 PM,2.624,0.0,,,,
916,01/03/18 10:00:00 PM,2.624,0.0,,,,
917,01/04/18 01:00:00 AM,3.049,0.0,,,,
918,01/04/18 04:00:00 AM,2.730,0.0,,,,
919,01/04/18 07:00:00 AM,2.943,0.0,,,,
920,01/04/18 10:00:00 AM,3.261,333.7,,,,
921,01/04/18 01:00:00 PM,4.519,1722.2,,,,
922,01/04/18 04:00:00 PM,5.757,1377.8,,,,
923,01/04/18 07:00:00 PM,4.831,0.0,,,,
924,01/04/18 10:00:00 PM,5.037,0.0,,,,
925,01/05/18 01:00:00 AM,5.655,0.0,,,,
926,01/05/18 04:00:00 AM,5.552,0.0,,,,
927,01/05/18 07:00:00 AM,6.370,0.0,,,,
928,01/05/18 10:00:00 AM,6.471,312.2,,,,
929,01/05/18 01:00:00 PM,6.978,516.7,,,,
930,01/05/18 04:00:00 PM,7.179,1194.8,,,,
931,01/05/18 07:00:00 PM,6.064,0.0,,,,
932,01/05/18 10:00:00 PM,5.244,0.0,,,,
933,01/06/18 01:00:00 AM,5.244,0.0,,,,
934,01/06/18 04:00:00 AM,5.347,0.0,,,,
935,01/06/18 07:00:00 AM,4.415,0.0,,,,
936,01/06/18 10:00:00 AM,4.311,1636.1,,,,
937,01/06/18 01:00:00 PM,5.347,2497.2,,,,
938,01/06/18 04:00:00 PM,4.623,1463.9,,,,
939,01/06/18 07:00:00 PM,3.683,0.0,,,,
940,01/06/18 10:00:00 PM,3.367,0.0,,,,
